"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"prey chain transfer"
"03/29/2023 21:51:07:531 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"1317","prey chain transfer","13","285","100","360000","420","420"
"1316","prey chain transfer","13","285","100","300000","523","523"
"1315","prey chain transfer","13","285","100","240000","534","534"
"1313","prey chain transfer","13","285","100","120000","523","523"
"1318","prey chain transfer","13","285","100","420000","541","541"
"1320","prey chain transfer","13","285","100","540000","466","466"
"1319","prey chain transfer","13","285","100","480000","515","515"
"1322","prey chain transfer","13","300","100","60000","520","520"
"1323","prey chain transfer","13","300","100","120000","434","434"
"1324","prey chain transfer","13","300","100","180000","526","526"
"1326","prey chain transfer","13","300","100","300000","486","486"
"1331","prey chain transfer","15","30","100","0","230","230"
"1327","prey chain transfer","13","300","100","360000","489","489"
"1329","prey chain transfer","13","300","100","480000","420","420"
"1325","prey chain transfer","13","300","100","240000","492","492"
"1333","prey chain transfer","15","30","100","120000","235","235"
"1334","prey chain transfer","15","30","100","180000","200","200"
"1332","prey chain transfer","15","30","100","60000","240","240"
"1335","prey chain transfer","15","30","100","240000","225","225"
"1337","prey chain transfer","15","30","100","360000","171","171"
"1330","prey chain transfer","13","300","100","540000","441","441"
"1336","prey chain transfer","15","30","100","300000","202","202"
"1339","prey chain transfer","15","30","100","480000","212","212"
"1341","prey chain transfer","15","45","100","0","209","209"
"1338","prey chain transfer","15","30","100","420000","284","284"
"1342","prey chain transfer","15","45","100","60000","222","222"
"1340","prey chain transfer","15","30","100","540000","240","240"
"1344","prey chain transfer","15","45","100","180000","226","226"
"1343","prey chain transfer","15","45","100","120000","240","240"
"1328","prey chain transfer","13","300","100","420000","605","605"
"1321","prey chain transfer","13","300","100","0","671","671"
"1348","prey chain transfer","15","45","100","420000","216","216"
"1345","prey chain transfer","15","45","100","240000","265","265"
"1346","prey chain transfer","15","45","100","300000","319","319"
"1349","prey chain transfer","15","45","100","480000","245","245"
"1351","prey chain transfer","15","60","100","0","245","245"
"1350","prey chain transfer","15","45","100","540000","282","282"
"1353","prey chain transfer","15","60","100","120000","258","258"
"1352","prey chain transfer","15","60","100","60000","289","289"
"1355","prey chain transfer","15","60","100","240000","254","254"
"1357","prey chain transfer","15","60","100","360000","243","243"
"1354","prey chain transfer","15","60","100","180000","276","276"
"1347","prey chain transfer","15","45","100","360000","410","410"
"1359","prey chain transfer","15","60","100","480000","253","253"
"1358","prey chain transfer","15","60","100","420000","288","288"
"1356","prey chain transfer","15","60","100","300000","272","272"
"1360","prey chain transfer","15","60","100","540000","315","315"
"1361","prey chain transfer","15","75","100","0","258","258"
"1362","prey chain transfer","15","75","100","60000","267","267"
"1363","prey chain transfer","15","75","100","120000","268","268"
"1364","prey chain transfer","15","75","100","180000","315","315"
"1369","prey chain transfer","15","75","100","480000","291","291"
"1370","prey chain transfer","15","75","100","540000","258","258"
"1366","prey chain transfer","15","75","100","300000","338","338"
"1365","prey chain transfer","15","75","100","240000","338","338"
"1367","prey chain transfer","15","75","100","360000","279","279"
"1372","prey chain transfer","15","90","100","60000","297","297"
"1375","prey chain transfer","15","90","100","240000","273","273"
"1371","prey chain transfer","15","90","100","0","285","285"
"1368","prey chain transfer","15","75","100","420000","416","416"
"1373","prey chain transfer","15","90","100","120000","300","300"
"1374","prey chain transfer","15","90","100","180000","311","311"
"1376","prey chain transfer","15","90","100","300000","328","328"
"1380","prey chain transfer","15","90","100","540000","249","249"
"1379","prey chain transfer","15","90","100","480000","298","298"
"1377","prey chain transfer","15","90","100","360000","325","325"
"1386","prey chain transfer","15","105","100","300000","253","253"
"1382","prey chain transfer","15","105","100","60000","323","323"
"1378","prey chain transfer","15","90","100","420000","366","366"
"1383","prey chain transfer","15","105","100","120000","382","382"
"1381","prey chain transfer","15","105","100","0","384","384"
"1387","prey chain transfer","15","105","100","360000","311","311"
"1384","prey chain transfer","15","105","100","180000","335","335"
"1389","prey chain transfer","15","105","100","480000","324","324"
"1388","prey chain transfer","15","105","100","420000","349","349"
"1385","prey chain transfer","15","105","100","240000","433","433"
"1390","prey chain transfer","15","105","100","540000","319","319"
"1391","prey chain transfer","15","120","100","0","334","334"
"1392","prey chain transfer","15","120","100","60000","341","341"
"1393","prey chain transfer","15","120","100","120000","381","381"
"1394","prey chain transfer","15","120","100","180000","334","334"
"1395","prey chain transfer","15","120","100","240000","333","333"
"1397","prey chain transfer","15","120","100","360000","346","346"
"1400","prey chain transfer","15","120","100","540000","301","301"
"1401","prey chain transfer","15","135","100","0","308","308"
"1399","prey chain transfer","15","120","100","480000","343","343"
"1396","prey chain transfer","15","120","100","300000","318","318"
"1402","prey chain transfer","15","135","100","60000","322","322"
"1403","prey chain transfer","15","135","100","120000","368","368"
"1404","prey chain transfer","15","135","100","180000","388","388"
"1398","prey chain transfer","15","120","100","420000","343","343"
"1407","prey chain transfer","15","135","100","360000","307","307"
"1409","prey chain transfer","15","135","100","480000","352","352"
"1408","prey chain transfer","15","135","100","420000","374","374"
"1405","prey chain transfer","15","135","100","240000","481","481"
"1406","prey chain transfer","15","135","100","300000","397","397"
"1411","prey chain transfer","15","150","100","0","392","392"
"1410","prey chain transfer","15","135","100","540000","375","375"
"1414","prey chain transfer","15","150","100","180000","359","359"
"1412","prey chain transfer","15","150","100","60000","430","430"
"1413","prey chain transfer","15","150","100","120000","407","407"
"1417","prey chain transfer","15","150","100","360000","425","425"
"1415","prey chain transfer","15","150","100","240000","479","479"
"1419","prey chain transfer","15","150","100","480000","412","412"
"1420","prey chain transfer","15","150","100","540000","375","375"
"1416","prey chain transfer","15","150","100","300000","403","403"
"1418","prey chain transfer","15","150","100","420000","368","368"
"1423","prey chain transfer","15","165","100","120000","390","390"
"1422","prey chain transfer","15","165","100","60000","406","406"
"1421","prey chain transfer","15","165","100","0","424","424"
"1426","prey chain transfer","15","165","100","300000","389","389"
"1424","prey chain transfer","15","165","100","180000","441","441"
"1425","prey chain transfer","15","165","100","240000","371","371"
"1427","prey chain transfer","15","165","100","360000","410","410"
"1429","prey chain transfer","15","165","100","480000","377","377"
"1428","prey chain transfer","15","165","100","420000","434","434"
"1432","prey chain transfer","15","180","100","60000","330","330"
"1433","prey chain transfer","15","180","100","120000","374","374"
"1434","prey chain transfer","15","180","100","180000","368","368"
"1435","prey chain transfer","15","180","100","240000","360","360"
"1436","prey chain transfer","15","180","100","300000","407","407"
"1431","prey chain transfer","15","180","100","0","415","415"
"1430","prey chain transfer","15","165","100","540000","495","495"
"1437","prey chain transfer","15","180","100","360000","369","369"
"1440","prey chain transfer","15","180","100","540000","381","381"
"1438","prey chain transfer","15","180","100","420000","443","443"
"1444","prey chain transfer","15","195","100","180000","341","341"
"1441","prey chain transfer","15","195","100","0","433","433"
"1439","prey chain transfer","15","180","100","480000","434","434"
"1442","prey chain transfer","15","195","100","60000","426","426"
"1443","prey chain transfer","15","195","100","120000","489","489"
"1446","prey chain transfer","15","195","100","300000","404","404"
"1445","prey chain transfer","15","195","100","240000","416","416"
"1449","prey chain transfer","15","195","100","480000","370","370"
"1448","prey chain transfer","15","195","100","420000","432","432"
"1452","prey chain transfer","15","210","100","60000","399","399"
"1450","prey chain transfer","15","195","100","540000","445","445"
"1454","prey chain transfer","15","210","100","180000","374","374"
"1447","prey chain transfer","15","195","100","360000","498","498"
"1456","prey chain transfer","15","210","100","300000","327","327"
"1451","prey chain transfer","15","210","100","0","447","447"
"1455","prey chain transfer","15","210","100","240000","489","489"
"1453","prey chain transfer","15","210","100","120000","539","539"
"1458","prey chain transfer","15","210","100","420000","366","366"
"1457","prey chain transfer","15","210","100","360000","465","465"
"1459","prey chain transfer","15","210","100","480000","391","391"
"1460","prey chain transfer","15","210","100","540000","430","430"
"1462","prey chain transfer","15","225","100","60000","372","372"
"1463","prey chain transfer","15","225","100","120000","392","392"
"1461","prey chain transfer","15","225","100","0","446","446"
"1465","prey chain transfer","15","225","100","240000","419","419"
"1470","prey chain transfer","15","225","100","540000","378","378"
"1467","prey chain transfer","15","225","100","360000","466","466"
"1472","prey chain transfer","15","240","100","60000","331","331"
"1471","prey chain transfer","15","240","100","0","417","417"
"1468","prey chain transfer","15","225","100","420000","471","471"
"1466","prey chain transfer","15","225","100","300000","491","491"
"1469","prey chain transfer","15","225","100","480000","497","497"
"1473","prey chain transfer","15","240","100","120000","449","449"
"1474","prey chain transfer","15","240","100","180000","421","421"
"1475","prey chain transfer","15","240","100","240000","422","422"
"1476","prey chain transfer","15","240","100","300000","455","455"
"1464","prey chain transfer","15","225","100","180000","524","524"
"1477","prey chain transfer","15","240","100","360000","473","473"
"1479","prey chain transfer","15","240","100","480000","479","479"
"1481","prey chain transfer","15","255","100","0","466","466"
"1480","prey chain transfer","15","240","100","540000","461","461"
"1485","prey chain transfer","15","255","100","240000","384","384"
"1483","prey chain transfer","15","255","100","120000","444","444"
"1478","prey chain transfer","15","240","100","420000","533","533"
"1482","prey chain transfer","15","255","100","60000","483","483"
"1484","prey chain transfer","15","255","100","180000","566","566"
"1486","prey chain transfer","15","255","100","300000","466","466"
"1489","prey chain transfer","15","255","100","480000","424","424"
"1488","prey chain transfer","15","255","100","420000","385","385"
"1487","prey chain transfer","15","255","100","360000","530","530"
"1490","prey chain transfer","15","255","100","540000","478","478"
"1491","prey chain transfer","15","270","100","0","474","474"
"1492","prey chain transfer","15","270","100","60000","464","464"
"1495","prey chain transfer","15","270","100","240000","453","453"
"1493","prey chain transfer","15","270","100","120000","599","599"
"1494","prey chain transfer","15","270","100","180000","480","480"
"1496","prey chain transfer","15","270","100","300000","456","456"
"1497","prey chain transfer","15","270","100","360000","498","498"
"1499","prey chain transfer","15","270","100","480000","507","507"
"1498","prey chain transfer","15","270","100","420000","601","601"
"1501","prey chain transfer","15","285","100","0","451","451"
"1502","prey chain transfer","15","285","100","60000","480","480"
"1503","prey chain transfer","15","285","100","120000","460","460"
"1504","prey chain transfer","15","285","100","180000","509","509"
"1505","prey chain transfer","15","285","100","240000","450","450"
"1509","prey chain transfer","15","285","100","480000","522","522"
"1508","prey chain transfer","15","285","100","420000","463","463"
"1513","prey chain transfer","15","300","100","120000","428","428"
"1511","prey chain transfer","15","300","100","0","510","510"
"1507","prey chain transfer","15","285","100","360000","498","498"
"1506","prey chain transfer","15","285","100","300000","613","613"
"1512","prey chain transfer","15","300","100","60000","498","498"
"1500","prey chain transfer","15","270","100","540000","621","621"
"1523","prey chain transfer","17","30","100","120000","179","179"
"1510","prey chain transfer","15","285","100","540000","615","615"
"1522","prey chain transfer","17","30","100","60000","234","234"
"1515","prey chain transfer","15","300","100","240000","496","496"
"1521","prey chain transfer","17","30","100","0","237","237"
"1514","prey chain transfer","15","300","100","180000","552","552"
"1524","prey chain transfer","17","30","100","180000","175","175"
"1516","prey chain transfer","15","300","100","300000","490","490"
"1517","prey chain transfer","15","300","100","360000","473","473"
"1527","prey chain transfer","17","30","100","360000","193","193"
"1526","prey chain transfer","17","30","100","300000","237","237"
"1519","prey chain transfer","15","300","100","480000","461","461"
"1525","prey chain transfer","17","30","100","240000","269","269"
"1520","prey chain transfer","15","300","100","540000","504","504"
"1529","prey chain transfer","17","30","100","480000","227","227"
"1528","prey chain transfer","17","30","100","420000","246","246"
"1530","prey chain transfer","17","30","100","540000","232","232"
"1518","prey chain transfer","15","300","100","420000","484","484"
"1532","prey chain transfer","17","45","100","60000","221","221"
"1534","prey chain transfer","17","45","100","180000","233","233"
"1536","prey chain transfer","17","45","100","300000","233","233"
"1533","prey chain transfer","17","45","100","120000","263","263"
"1535","prey chain transfer","17","45","100","240000","251","251"
"1531","prey chain transfer","17","45","100","0","245","245"
"1538","prey chain transfer","17","45","100","420000","247","247"
"1540","prey chain transfer","17","45","100","540000","208","208"
"1539","prey chain transfer","17","45","100","480000","240","240"
"1537","prey chain transfer","17","45","100","360000","281","281"
"1543","prey chain transfer","17","60","100","120000","250","250"
"1545","prey chain transfer","17","60","100","240000","230","230"
"1546","prey chain transfer","17","60","100","300000","269","269"
"1542","prey chain transfer","17","60","100","60000","288","288"
"1541","prey chain transfer","17","60","100","0","340","340"
"1550","prey chain transfer","17","60","100","540000","250","250"
"1544","prey chain transfer","17","60","100","180000","356","356"
"1547","prey chain transfer","17","60","100","360000","284","284"
"1549","prey chain transfer","17","60","100","480000","320","320"
"1548","prey chain transfer","17","60","100","420000","268","268"
"1553","prey chain transfer","17","75","100","120000","288","288"
"1551","prey chain transfer","17","75","100","0","334","334"
"1555","prey chain transfer","17","75","100","240000","295","295"
"1557","prey chain transfer","17","75","100","360000","266","266"
"1554","prey chain transfer","17","75","100","180000","342","342"
"1559","prey chain transfer","17","75","100","480000","260","260"
"1560","prey chain transfer","17","75","100","540000","278","278"
"1552","prey chain transfer","17","75","100","60000","416","416"
"1556","prey chain transfer","17","75","100","300000","302","302"
"1558","prey chain transfer","17","75","100","420000","319","319"
"1561","prey chain transfer","17","90","100","0","326","326"
"1563","prey chain transfer","17","90","100","120000","309","309"
"1567","prey chain transfer","17","90","100","360000","270","270"
"1566","prey chain transfer","17","90","100","300000","278","278"
"1562","prey chain transfer","17","90","100","60000","319","319"
"1565","prey chain transfer","17","90","100","240000","311","311"
"1569","prey chain transfer","17","90","100","480000","296","296"
"1568","prey chain transfer","17","90","100","420000","323","323"
"1564","prey chain transfer","17","90","100","180000","312","312"
"1570","prey chain transfer","17","90","100","540000","323","323"
"1572","prey chain transfer","17","105","100","60000","324","324"
"1571","prey chain transfer","17","105","100","0","290","290"
"1574","prey chain transfer","17","105","100","180000","298","298"
"1573","prey chain transfer","17","105","100","120000","354","354"
"1576","prey chain transfer","17","105","100","300000","315","315"
"1579","prey chain transfer","17","105","100","480000","313","313"
"1580","prey chain transfer","17","105","100","540000","299","299"
"1575","prey chain transfer","17","105","100","240000","372","372"
"1578","prey chain transfer","17","105","100","420000","394","394"
"1581","prey chain transfer","17","120","100","0","393","393"
"1583","prey chain transfer","17","120","100","120000","335","335"
"1577","prey chain transfer","17","105","100","360000","358","358"
"1585","prey chain transfer","17","120","100","240000","354","354"
"1587","prey chain transfer","17","120","100","360000","302","302"
"1582","prey chain transfer","17","120","100","60000","409","409"
"1584","prey chain transfer","17","120","100","180000","396","396"
"1586","prey chain transfer","17","120","100","300000","353","353"
"1590","prey chain transfer","17","120","100","540000","324","324"
"1588","prey chain transfer","17","120","100","420000","371","371"
"1589","prey chain transfer","17","120","100","480000","416","416"
"1592","prey chain transfer","17","135","100","60000","355","355"
"1591","prey chain transfer","17","135","100","0","367","367"
"1601","prey chain transfer","17","150","100","0","335","335"
"1597","prey chain transfer","17","135","100","360000","380","380"
"1599","prey chain transfer","17","135","100","480000","327","327"
"1593","prey chain transfer","17","135","100","120000","447","447"
"1596","prey chain transfer","17","135","100","300000","421","421"
"1600","prey chain transfer","17","135","100","540000","352","352"
"1594","prey chain transfer","17","135","100","180000","381","381"
"1595","prey chain transfer","17","135","100","240000","417","417"
"1598","prey chain transfer","17","135","100","420000","467","467"
"1604","prey chain transfer","17","150","100","180000","335","335"
"1602","prey chain transfer","17","150","100","60000","400","400"
"1607","prey chain transfer","17","150","100","360000","342","342"
"1608","prey chain transfer","17","150","100","420000","326","326"
"1610","prey chain transfer","17","150","100","540000","339","339"
"1606","prey chain transfer","17","150","100","300000","417","417"
"1605","prey chain transfer","17","150","100","240000","406","406"
"1609","prey chain transfer","17","150","100","480000","436","436"
"1603","prey chain transfer","17","150","100","120000","468","468"
"1612","prey chain transfer","17","165","100","60000","400","400"
"1614","prey chain transfer","17","165","100","180000","380","380"
"1615","prey chain transfer","17","165","100","240000","335","335"
"1613","prey chain transfer","17","165","100","120000","322","322"
"1611","prey chain transfer","17","165","100","0","428","428"
"1618","prey chain transfer","17","165","100","420000","353","353"
"1617","prey chain transfer","17","165","100","360000","390","390"
"1616","prey chain transfer","17","165","100","300000","400","400"
"1621","prey chain transfer","17","180","100","0","354","354"
"1619","prey chain transfer","17","165","100","480000","398","398"
"1620","prey chain transfer","17","165","100","540000","381","381"
"1622","prey chain transfer","17","180","100","60000","354","354"
"1623","prey chain transfer","17","180","100","120000","432","432"
"1625","prey chain transfer","17","180","100","240000","405","405"
"1624","prey chain transfer","17","180","100","180000","407","407"
"1626","prey chain transfer","17","180","100","300000","374","374"
"1629","prey chain transfer","17","180","100","480000","372","372"
"1627","prey chain transfer","17","180","100","360000","374","374"
"1631","prey chain transfer","17","195","100","0","366","366"
"1628","prey chain transfer","17","180","100","420000","436","436"
"1633","prey chain transfer","17","195","100","120000","386","386"
"1630","prey chain transfer","17","180","100","540000","412","412"
"1635","prey chain transfer","17","195","100","240000","378","378"
"1634","prey chain transfer","17","195","100","180000","414","414"
"1636","prey chain transfer","17","195","100","300000","410","410"
"1632","prey chain transfer","17","195","100","60000","479","479"
"1637","prey chain transfer","17","195","100","360000","364","364"
"1641","prey chain transfer","17","210","100","0","353","353"
"1639","prey chain transfer","17","195","100","480000","407","407"
"1643","prey chain transfer","17","210","100","120000","421","421"
"1647","prey chain transfer","17","210","100","360000","324","324"
"1644","prey chain transfer","17","210","100","180000","521","521"
"1645","prey chain transfer","17","210","100","240000","416","416"
"1638","prey chain transfer","17","195","100","420000","479","479"
"1648","prey chain transfer","17","210","100","420000","394","394"
"1640","prey chain transfer","17","195","100","540000","504","504"
"1646","prey chain transfer","17","210","100","300000","438","438"
"1650","prey chain transfer","17","210","100","540000","384","384"
"1649","prey chain transfer","17","210","100","480000","476","476"
"1642","prey chain transfer","17","210","100","60000","576","576"
"1651","prey chain transfer","17","225","100","0","416","416"
"1652","prey chain transfer","17","225","100","60000","451","451"
"1654","prey chain transfer","17","225","100","180000","386","386"
"1655","prey chain transfer","17","225","100","240000","417","417"
"1657","prey chain transfer","17","225","100","360000","395","395"
"1653","prey chain transfer","17","225","100","120000","427","427"
"1659","prey chain transfer","17","225","100","480000","404","404"
"1656","prey chain transfer","17","225","100","300000","489","489"
"1660","prey chain transfer","17","225","100","540000","464","464"
"1662","prey chain transfer","17","240","100","60000","389","389"
"1663","prey chain transfer","17","240","100","120000","394","394"
"1658","prey chain transfer","17","225","100","420000","395","395"
"1664","prey chain transfer","17","240","100","180000","366","366"
"1661","prey chain transfer","17","240","100","0","455","455"
"1665","prey chain transfer","17","240","100","240000","385","385"
"1667","prey chain transfer","17","240","100","360000","423","423"
"1666","prey chain transfer","17","240","100","300000","435","435"
"1668","prey chain transfer","17","240","100","420000","479","479"
"1671","prey chain transfer","17","255","100","0","393","393"
"1669","prey chain transfer","17","240","100","480000","452","452"
"1670","prey chain transfer","17","240","100","540000","397","397"
"1673","prey chain transfer","17","255","100","120000","470","470"
"1676","prey chain transfer","17","255","100","300000","456","456"
"1672","prey chain transfer","17","255","100","60000","466","466"
"1675","prey chain transfer","17","255","100","240000","583","583"
"1678","prey chain transfer","17","255","100","420000","408","408"
"1674","prey chain transfer","17","255","100","180000","492","492"
"1677","prey chain transfer","17","255","100","360000","569","569"
"1679","prey chain transfer","17","255","100","480000","452","452"
"1681","prey chain transfer","17","270","100","0","454","454"
"1680","prey chain transfer","17","255","100","540000","567","567"
"1686","prey chain transfer","17","270","100","300000","452","452"
"1682","prey chain transfer","17","270","100","60000","523","523"
"1685","prey chain transfer","17","270","100","240000","553","553"
"1684","prey chain transfer","17","270","100","180000","515","515"
"1687","prey chain transfer","17","270","100","360000","485","485"
"1690","prey chain transfer","17","270","100","540000","430","430"
"1683","prey chain transfer","17","270","100","120000","533","533"
"1688","prey chain transfer","17","270","100","420000","466","466"
"1691","prey chain transfer","17","285","100","0","511","511"
"1693","prey chain transfer","17","285","100","120000","435","435"
"1692","prey chain transfer","17","285","100","60000","506","506"
"1696","prey chain transfer","17","285","100","300000","366","366"
"1694","prey chain transfer","17","285","100","180000","546","546"
"1697","prey chain transfer","17","285","100","360000","449","449"
"1698","prey chain transfer","17","285","100","420000","477","477"
"1699","prey chain transfer","17","285","100","480000","445","445"
"1703","prey chain transfer","17","300","100","120000","447","447"
"1701","prey chain transfer","17","300","100","0","497","497"
"1689","prey chain transfer","17","270","100","480000","556","556"
"1700","prey chain transfer","17","285","100","540000","514","514"
"1704","prey chain transfer","17","300","100","180000","520","520"
"1695","prey chain transfer","17","285","100","240000","628","628"
"1702","prey chain transfer","17","300","100","60000","588","588"
"1705","prey chain transfer","17","300","100","240000","459","459"
"1708","prey chain transfer","17","300","100","420000","431","431"
"1706","prey chain transfer","17","300","100","300000","524","524"
"1711","prey chain transfer","19","30","100","0","259","259"
"1712","prey chain transfer","19","30","100","60000","231","231"
"1707","prey chain transfer","17","300","100","360000","489","489"
"1717","prey chain transfer","19","30","100","360000","186","186"
"1713","prey chain transfer","19","30","100","120000","231","231"
"1715","prey chain transfer","19","30","100","240000","229","229"
"1714","prey chain transfer","19","30","100","180000","253","253"
"1716","prey chain transfer","19","30","100","300000","282","282"
"1719","prey chain transfer","19","30","100","480000","206","206"
"1720","prey chain transfer","19","30","100","540000","210","210"
"1718","prey chain transfer","19","30","100","420000","255","255"
"1727","prey chain transfer","19","45","100","360000","185","185"
"1709","prey chain transfer","17","300","100","480000","597","597"
"1722","prey chain transfer","19","45","100","60000","269","269"
"1723","prey chain transfer","19","45","100","120000","239","239"
"1721","prey chain transfer","19","45","100","0","250","250"
"1724","prey chain transfer","19","45","100","180000","221","221"
"1726","prey chain transfer","19","45","100","300000","258","258"
"1725","prey chain transfer","19","45","100","240000","260","260"
"1710","prey chain transfer","17","300","100","540000","537","537"
"1728","prey chain transfer","19","45","100","420000","210","210"
"1730","prey chain transfer","19","45","100","540000","253","253"
"1729","prey chain transfer","19","45","100","480000","276","276"
"1733","prey chain transfer","19","60","100","120000","262","262"
"1734","prey chain transfer","19","60","100","180000","272","272"
"1740","prey chain transfer","19","60","100","540000","225","225"
"1732","prey chain transfer","19","60","100","60000","284","284"
"1738","prey chain transfer","19","60","100","420000","292","292"
"1739","prey chain transfer","19","60","100","480000","284","284"
"1735","prey chain transfer","19","60","100","240000","261","261"
"1736","prey chain transfer","19","60","100","300000","274","274"
"1731","prey chain transfer","19","60","100","0","335","335"
"1737","prey chain transfer","19","60","100","360000","374","374"
"1742","prey chain transfer","19","75","100","60000","279","279"
"1741","prey chain transfer","19","75","100","0","369","369"
"1743","prey chain transfer","19","75","100","120000","281","281"
"1744","prey chain transfer","19","75","100","180000","294","294"
"1745","prey chain transfer","19","75","100","240000","296","296"
"1746","prey chain transfer","19","75","100","300000","298","298"
"1750","prey chain transfer","19","75","100","540000","261","261"
"1748","prey chain transfer","19","75","100","420000","332","332"
"1751","prey chain transfer","19","90","100","0","326","326"
"1747","prey chain transfer","19","75","100","360000","323","323"
"1749","prey chain transfer","19","75","100","480000","283","283"
"1752","prey chain transfer","19","90","100","60000","314","314"
"1753","prey chain transfer","19","90","100","120000","330","330"
"1755","prey chain transfer","19","90","100","240000","289","289"
"1754","prey chain transfer","19","90","100","180000","286","286"
"1756","prey chain transfer","19","90","100","300000","344","344"
"1758","prey chain transfer","19","90","100","420000","293","293"
"1757","prey chain transfer","19","90","100","360000","337","337"
"1761","prey chain transfer","19","105","100","0","287","287"
"1760","prey chain transfer","19","90","100","540000","338","338"
"1759","prey chain transfer","19","90","100","480000","279","279"
"1762","prey chain transfer","19","105","100","60000","325","325"
"1764","prey chain transfer","19","105","100","180000","353","353"
"1767","prey chain transfer","19","105","100","360000","305","305"
"1769","prey chain transfer","19","105","100","480000","323","323"
"1765","prey chain transfer","19","105","100","240000","370","370"
"1768","prey chain transfer","19","105","100","420000","328","328"
"1763","prey chain transfer","19","105","100","120000","298","298"
"1766","prey chain transfer","19","105","100","300000","395","395"
"1771","prey chain transfer","19","120","100","0","324","324"
"1772","prey chain transfer","19","120","100","60000","368","368"
"1773","prey chain transfer","19","120","100","120000","304","304"
"1774","prey chain transfer","19","120","100","180000","298","298"
"1770","prey chain transfer","19","105","100","540000","396","396"
"1775","prey chain transfer","19","120","100","240000","346","346"
"1779","prey chain transfer","19","120","100","480000","307","307"
"1776","prey chain transfer","19","120","100","300000","379","379"
"1777","prey chain transfer","19","120","100","360000","380","380"
"1778","prey chain transfer","19","120","100","420000","397","397"
"1782","prey chain transfer","19","135","100","60000","356","356"
"1781","prey chain transfer","19","135","100","0","365","365"
"1780","prey chain transfer","19","120","100","540000","309","309"
"1785","prey chain transfer","19","135","100","240000","296","296"
"1783","prey chain transfer","19","135","100","120000","387","387"
"1786","prey chain transfer","19","135","100","300000","335","335"
"1784","prey chain transfer","19","135","100","180000","324","324"
"1787","prey chain transfer","19","135","100","360000","371","371"
"1788","prey chain transfer","19","135","100","420000","381","381"
"1793","prey chain transfer","19","150","100","120000","359","359"
"1789","prey chain transfer","19","135","100","480000","397","397"
"1791","prey chain transfer","19","150","100","0","428","428"
"1790","prey chain transfer","19","135","100","540000","401","401"
"1796","prey chain transfer","19","150","100","300000","377","377"
"1792","prey chain transfer","19","150","100","60000","471","471"
"1795","prey chain transfer","19","150","100","240000","423","423"
"1798","prey chain transfer","19","150","100","420000","420","420"
"1797","prey chain transfer","19","150","100","360000","428","428"
"1794","prey chain transfer","19","150","100","180000","414","414"
"1799","prey chain transfer","19","150","100","480000","412","412"
"1800","prey chain transfer","19","150","100","540000","382","382"
"1801","prey chain transfer","19","165","100","0","356","356"
"1802","prey chain transfer","19","165","100","60000","386","386"
"1803","prey chain transfer","19","165","100","120000","385","385"
"1804","prey chain transfer","19","165","100","180000","390","390"
"1805","prey chain transfer","19","165","100","240000","440","440"
"1806","prey chain transfer","19","165","100","300000","423","423"
"1807","prey chain transfer","19","165","100","360000","426","426"
"1808","prey chain transfer","19","165","100","420000","342","342"
"1809","prey chain transfer","19","165","100","480000","355","355"
"1811","prey chain transfer","19","180","100","0","417","417"
"1813","prey chain transfer","19","180","100","120000","405","405"
"1812","prey chain transfer","19","180","100","60000","445","445"
"1815","prey chain transfer","19","180","100","240000","377","377"
"1816","prey chain transfer","19","180","100","300000","365","365"
"1810","prey chain transfer","19","165","100","540000","384","384"
"1814","prey chain transfer","19","180","100","180000","393","393"
"1817","prey chain transfer","19","180","100","360000","381","381"
"1819","prey chain transfer","19","180","100","480000","355","355"
"1818","prey chain transfer","19","180","100","420000","410","410"
"1823","prey chain transfer","19","195","100","120000","389","389"
"1820","prey chain transfer","19","180","100","540000","396","396"
"1826","prey chain transfer","19","195","100","300000","329","329"
"1821","prey chain transfer","19","195","100","0","502","502"
"1822","prey chain transfer","19","195","100","60000","444","444"
"1824","prey chain transfer","19","195","100","180000","482","482"
"1829","prey chain transfer","19","195","100","480000","382","382"
"1825","prey chain transfer","19","195","100","240000","447","447"
"1831","prey chain transfer","19","210","100","0","373","373"
"1828","prey chain transfer","19","195","100","420000","473","473"
"1830","prey chain transfer","19","195","100","540000","440","440"
"1835","prey chain transfer","19","210","100","240000","396","396"
"1832","prey chain transfer","19","210","100","60000","389","389"
"1827","prey chain transfer","19","195","100","360000","449","449"
"1837","prey chain transfer","19","210","100","360000","416","416"
"1836","prey chain transfer","19","210","100","300000","416","416"
"1834","prey chain transfer","19","210","100","180000","524","524"
"1839","prey chain transfer","19","210","100","480000","397","397"
"1833","prey chain transfer","19","210","100","120000","478","478"
"1838","prey chain transfer","19","210","100","420000","493","493"
"1840","prey chain transfer","19","210","100","540000","489","489"
"1841","prey chain transfer","19","225","100","0","513","513"
"1846","prey chain transfer","19","225","100","300000","390","390"
"1848","prey chain transfer","19","225","100","420000","370","370"
"1842","prey chain transfer","19","225","100","60000","530","530"
"1843","prey chain transfer","19","225","100","120000","455","455"
"1844","prey chain transfer","19","225","100","180000","508","508"
"1847","prey chain transfer","19","225","100","360000","517","517"
