"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"pheromone trails"
"03/29/2023 16:58:36:949 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"128","pheromone trails","1","210","100","420000","331","331"
"134","pheromone trails","1","225","100","180000","256","256"
"126","pheromone trails","1","210","100","300000","425","425"
"133","pheromone trails","1","225","100","120000","336","336"
"135","pheromone trails","1","225","100","240000","331","331"
"136","pheromone trails","1","225","100","300000","315","315"
"132","pheromone trails","1","225","100","60000","400","400"
"137","pheromone trails","1","225","100","360000","284","284"
"130","pheromone trails","1","210","100","540000","448","448"
"131","pheromone trails","1","225","100","0","394","394"
"140","pheromone trails","1","225","100","540000","254","254"
"144","pheromone trails","1","240","100","180000","229","229"
"138","pheromone trails","1","225","100","420000","373","373"
"143","pheromone trails","1","240","100","120000","268","268"
"139","pheromone trails","1","225","100","480000","277","277"
"146","pheromone trails","1","240","100","300000","293","293"
"149","pheromone trails","1","240","100","480000","224","224"
"145","pheromone trails","1","240","100","240000","303","303"
"148","pheromone trails","1","240","100","420000","304","304"
"142","pheromone trails","1","240","100","60000","425","425"
"152","pheromone trails","1","255","100","60000","266","266"
"147","pheromone trails","1","240","100","360000","404","404"
"154","pheromone trails","1","255","100","180000","245","245"
"153","pheromone trails","1","255","100","120000","380","380"
"141","pheromone trails","1","240","100","0","645","645"
"156","pheromone trails","1","255","100","300000","315","315"
"151","pheromone trails","1","255","100","0","395","395"
"150","pheromone trails","1","240","100","540000","480","480"
"157","pheromone trails","1","255","100","360000","434","434"
"160","pheromone trails","1","255","100","540000","388","388"
"158","pheromone trails","1","255","100","420000","395","395"
"155","pheromone trails","1","255","100","240000","486","486"
"159","pheromone trails","1","255","100","480000","399","399"
"166","pheromone trails","1","270","100","300000","262","262"
"162","pheromone trails","1","270","100","60000","284","284"
"164","pheromone trails","1","270","100","180000","326","326"
"167","pheromone trails","1","270","100","360000","291","291"
"163","pheromone trails","1","270","100","120000","458","458"
"165","pheromone trails","1","270","100","240000","444","444"
"168","pheromone trails","1","270","100","420000","441","441"
"169","pheromone trails","1","270","100","480000","319","319"
"161","pheromone trails","1","270","100","0","428","428"
"175","pheromone trails","1","285","100","240000","278","278"
"170","pheromone trails","1","270","100","540000","318","318"
"171","pheromone trails","1","285","100","0","378","378"
"173","pheromone trails","1","285","100","120000","403","403"
"174","pheromone trails","1","285","100","180000","353","353"
"176","pheromone trails","1","285","100","300000","409","409"
"177","pheromone trails","1","285","100","360000","398","398"
"179","pheromone trails","1","285","100","480000","267","267"
"184","pheromone trails","1","300","100","180000","242","242"
"172","pheromone trails","1","285","100","60000","522","522"
"183","pheromone trails","1","300","100","120000","343","343"
"182","pheromone trails","1","300","100","60000","419","419"
"180","pheromone trails","1","285","100","540000","348","348"
"178","pheromone trails","1","285","100","420000","407","407"
"192","pheromone trails","3","30","100","60000","121","121"
"187","pheromone trails","1","300","100","360000","255","255"
"186","pheromone trails","1","300","100","300000","342","342"
"181","pheromone trails","1","300","100","0","370","370"
"189","pheromone trails","1","300","100","480000","273","273"
"185","pheromone trails","1","300","100","240000","504","504"
"191","pheromone trails","3","30","100","0","282","282"
"188","pheromone trails","1","300","100","420000","415","415"
"190","pheromone trails","1","300","100","540000","387","387"
"194","pheromone trails","3","30","100","180000","268","268"
"193","pheromone trails","3","30","100","120000","324","324"
"195","pheromone trails","3","30","100","240000","330","330"
"199","pheromone trails","3","30","100","480000","264","264"
"196","pheromone trails","3","30","100","300000","349","349"
"197","pheromone trails","3","30","100","360000","376","376"
"200","pheromone trails","3","30","100","540000","416","416"
"201","pheromone trails","3","45","100","0","534","534"
"202","pheromone trails","3","45","100","60000","398","398"
"198","pheromone trails","3","30","100","420000","489","489"
"205","pheromone trails","3","45","100","240000","342","342"
"204","pheromone trails","3","45","100","180000","321","321"
"207","pheromone trails","3","45","100","360000","332","332"
"203","pheromone trails","3","45","100","120000","445","445"
"206","pheromone trails","3","45","100","300000","386","386"
"210","pheromone trails","3","45","100","540000","324","324"
"215","pheromone trails","3","60","100","240000","253","253"
"212","pheromone trails","3","60","100","60000","286","286"
"211","pheromone trails","3","60","100","0","343","343"
"208","pheromone trails","3","45","100","420000","390","390"
"209","pheromone trails","3","45","100","480000","594","594"
"214","pheromone trails","3","60","100","180000","279","279"
"218","pheromone trails","3","60","100","420000","253","253"
"216","pheromone trails","3","60","100","300000","409","409"
"217","pheromone trails","3","60","100","360000","360","360"
"219","pheromone trails","3","60","100","480000","364","364"
"213","pheromone trails","3","60","100","120000","464","464"
"227","pheromone trails","3","75","100","360000","259","259"
"226","pheromone trails","3","75","100","300000","283","283"
"222","pheromone trails","3","75","100","60000","374","374"
"225","pheromone trails","3","75","100","240000","331","331"
"232","pheromone trails","3","90","100","60000","221","221"
"220","pheromone trails","3","60","100","540000","536","536"
"221","pheromone trails","3","75","100","0","452","452"
"230","pheromone trails","3","75","100","540000","395","395"
"223","pheromone trails","3","75","100","120000","489","489"
"235","pheromone trails","3","90","100","240000","297","297"
"224","pheromone trails","3","75","100","180000","583","583"
"231","pheromone trails","3","90","100","0","469","469"
"229","pheromone trails","3","75","100","480000","614","614"
"238","pheromone trails","3","90","100","420000","254","254"
"237","pheromone trails","3","90","100","360000","332","332"
"240","pheromone trails","3","90","100","540000","312","312"
"234","pheromone trails","3","90","100","180000","701","701"
"241","pheromone trails","3","105","100","0","357","357"
"228","pheromone trails","3","75","100","420000","724","724"
"245","pheromone trails","3","105","100","240000","248","248"
"243","pheromone trails","3","105","100","120000","333","333"
"236","pheromone trails","3","90","100","300000","545","545"
"244","pheromone trails","3","105","100","180000","360","360"
"239","pheromone trails","3","90","100","480000","558","558"
"247","pheromone trails","3","105","100","360000","271","271"
"248","pheromone trails","3","105","100","420000","250","250"
"242","pheromone trails","3","105","100","60000","439","439"
"233","pheromone trails","3","90","100","120000","899","899"
"251","pheromone trails","3","120","100","0","258","258"
"255","pheromone trails","3","120","100","240000","266","266"
"246","pheromone trails","3","105","100","300000","596","596"
"252","pheromone trails","3","120","100","60000","429","429"
"256","pheromone trails","3","120","100","300000","445","445"
"257","pheromone trails","3","120","100","360000","408","408"
"254","pheromone trails","3","120","100","180000","540","540"
"249","pheromone trails","3","105","100","480000","739","739"
"259","pheromone trails","3","120","100","480000","331","331"
"258","pheromone trails","3","120","100","420000","358","358"
"262","pheromone trails","3","135","100","60000","386","386"
"266","pheromone trails","3","135","100","300000","215","215"
"250","pheromone trails","3","105","100","540000","567","567"
