"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"tandem carrying"
"03/30/2023 09:03:49:534 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"328","tandem carrying","3","225","100","420000","414","414"
"327","tandem carrying","3","225","100","360000","620","620"
"326","tandem carrying","3","225","100","300000","657","657"
"330","tandem carrying","3","225","100","540000","544","544"
"332","tandem carrying","3","240","100","60000","592","592"
"331","tandem carrying","3","240","100","0","620","620"
"334","tandem carrying","3","240","100","180000","584","584"
"337","tandem carrying","3","240","100","360000","507","507"
"335","tandem carrying","3","240","100","240000","554","554"
"333","tandem carrying","3","240","100","120000","681","681"
"339","tandem carrying","3","240","100","480000","511","511"
"329","tandem carrying","3","225","100","480000","708","708"
"336","tandem carrying","3","240","100","300000","577","577"
"338","tandem carrying","3","240","100","420000","699","699"
"343","tandem carrying","3","255","100","120000","601","601"
"350","tandem carrying","3","255","100","540000","387","387"
"341","tandem carrying","3","255","100","0","703","703"
"345","tandem carrying","3","255","100","240000","553","553"
"348","tandem carrying","3","255","100","420000","655","655"
"344","tandem carrying","3","255","100","180000","729","729"
"347","tandem carrying","3","255","100","360000","562","562"
"349","tandem carrying","3","255","100","480000","609","609"
"351","tandem carrying","3","270","100","0","581","581"
"346","tandem carrying","3","255","100","300000","797","797"
"342","tandem carrying","3","255","100","60000","829","829"
"355","tandem carrying","3","270","100","240000","506","506"
"354","tandem carrying","3","270","100","180000","531","531"
"353","tandem carrying","3","270","100","120000","731","731"
"352","tandem carrying","3","270","100","60000","917","917"
"340","tandem carrying","3","240","100","540000","1041","1041"
"356","tandem carrying","3","270","100","300000","731","731"
"358","tandem carrying","3","270","100","420000","792","792"
"363","tandem carrying","3","285","100","120000","521","521"
"362","tandem carrying","3","285","100","60000","673","673"
"366","tandem carrying","3","285","100","300000","664","664"
"360","tandem carrying","3","270","100","540000","842","842"
"365","tandem carrying","3","285","100","240000","784","784"
"357","tandem carrying","3","270","100","360000","782","782"
"364","tandem carrying","3","285","100","180000","605","605"
"361","tandem carrying","3","285","100","0","840","840"
"369","tandem carrying","3","285","100","480000","577","577"
"367","tandem carrying","3","285","100","360000","909","909"
"359","tandem carrying","3","270","100","480000","823","823"
"368","tandem carrying","3","285","100","420000","764","764"
"372","tandem carrying","3","300","100","60000","597","597"
"374","tandem carrying","3","300","100","180000","628","628"
"381","tandem carrying","5","30","100","0","284","284"
"382","tandem carrying","5","30","100","60000","338","338"
"373","tandem carrying","3","300","100","120000","850","850"
"378","tandem carrying","3","300","100","420000","719","719"
"383","tandem carrying","5","30","100","120000","314","314"
"377","tandem carrying","3","300","100","360000","711","711"
"371","tandem carrying","3","300","100","0","801","801"
"370","tandem carrying","3","285","100","540000","889","889"
"379","tandem carrying","3","300","100","480000","603","603"
"375","tandem carrying","3","300","100","240000","913","913"
"384","tandem carrying","5","30","100","180000","287","287"
"376","tandem carrying","3","300","100","300000","977","977"
"386","tandem carrying","5","30","100","300000","286","286"
"385","tandem carrying","5","30","100","240000","410","410"
"391","tandem carrying","5","45","100","0","309","309"
"388","tandem carrying","5","30","100","420000","358","358"
"389","tandem carrying","5","30","100","480000","333","333"
"387","tandem carrying","5","30","100","360000","378","378"
"393","tandem carrying","5","45","100","120000","385","385"
"390","tandem carrying","5","30","100","540000","389","389"
"380","tandem carrying","3","300","100","540000","916","916"
"395","tandem carrying","5","45","100","240000","347","347"
"400","tandem carrying","5","45","100","540000","221","221"
"394","tandem carrying","5","45","100","180000","472","472"
"392","tandem carrying","5","45","100","60000","564","564"
"397","tandem carrying","5","45","100","360000","441","441"
"396","tandem carrying","5","45","100","300000","389","389"
"399","tandem carrying","5","45","100","480000","367","367"
"401","tandem carrying","5","60","100","0","414","414"
"403","tandem carrying","5","60","100","120000","326","326"
"398","tandem carrying","5","45","100","420000","466","466"
"404","tandem carrying","5","60","100","180000","405","405"
"402","tandem carrying","5","60","100","60000","503","503"
"406","tandem carrying","5","60","100","300000","415","415"
"409","tandem carrying","5","60","100","480000","314","314"
"408","tandem carrying","5","60","100","420000","320","320"
"405","tandem carrying","5","60","100","240000","423","423"
"407","tandem carrying","5","60","100","360000","429","429"
"412","tandem carrying","5","75","100","60000","368","368"
"410","tandem carrying","5","60","100","540000","483","483"
"413","tandem carrying","5","75","100","120000","404","404"
"419","tandem carrying","5","75","100","480000","306","306"
"418","tandem carrying","5","75","100","420000","409","409"
"417","tandem carrying","5","75","100","360000","455","455"
"415","tandem carrying","5","75","100","240000","350","350"
"416","tandem carrying","5","75","100","300000","384","384"
"414","tandem carrying","5","75","100","180000","588","588"
"411","tandem carrying","5","75","100","0","638","638"
"420","tandem carrying","5","75","100","540000","474","474"
"422","tandem carrying","5","90","100","60000","465","465"
"424","tandem carrying","5","90","100","180000","478","478"
"427","tandem carrying","5","90","100","360000","447","447"
"421","tandem carrying","5","90","100","0","629","629"
"425","tandem carrying","5","90","100","240000","470","470"
"426","tandem carrying","5","90","100","300000","451","451"
"430","tandem carrying","5","90","100","540000","411","411"
"429","tandem carrying","5","90","100","480000","500","500"
"432","tandem carrying","5","105","100","60000","403","403"
"428","tandem carrying","5","90","100","420000","561","561"
"423","tandem carrying","5","90","100","120000","683","683"
"433","tandem carrying","5","105","100","120000","451","451"
