"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"solitary foraging"
"03/29/2023 20:47:07:691 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"1136","solitary foraging","11","300","100","300000","603","603"
"1139","solitary foraging","11","300","100","480000","565","565"
"1147","solitary foraging","13","30","100","360000","294","294"
"1150","solitary foraging","13","30","100","540000","243","243"
"1152","solitary foraging","13","45","100","60000","227","227"
"1151","solitary foraging","13","45","100","0","254","254"
"1149","solitary foraging","13","30","100","480000","259","259"
"1148","solitary foraging","13","30","100","420000","246","246"
"1154","solitary foraging","13","45","100","180000","315","315"
"1153","solitary foraging","13","45","100","120000","349","349"
"1155","solitary foraging","13","45","100","240000","284","284"
"1160","solitary foraging","13","45","100","540000","240","240"
"1161","solitary foraging","13","60","100","0","221","221"
"1159","solitary foraging","13","45","100","480000","256","256"
"1162","solitary foraging","13","60","100","60000","264","264"
"1158","solitary foraging","13","45","100","420000","284","284"
"1156","solitary foraging","13","45","100","300000","258","258"
"1157","solitary foraging","13","45","100","360000","295","295"
"1167","solitary foraging","13","60","100","360000","265","265"
"1165","solitary foraging","13","60","100","240000","287","287"
"1164","solitary foraging","13","60","100","180000","252","252"
"1169","solitary foraging","13","60","100","480000","262","262"
"1163","solitary foraging","13","60","100","120000","280","280"
"1168","solitary foraging","13","60","100","420000","278","278"
"1166","solitary foraging","13","60","100","300000","365","365"
"1171","solitary foraging","13","75","100","0","302","302"
"1172","solitary foraging","13","75","100","60000","279","279"
"1170","solitary foraging","13","60","100","540000","292","292"
"1174","solitary foraging","13","75","100","180000","320","320"
"1176","solitary foraging","13","75","100","300000","321","321"
"1178","solitary foraging","13","75","100","420000","282","282"
"1175","solitary foraging","13","75","100","240000","360","360"
"1183","solitary foraging","13","90","100","120000","261","261"
"1180","solitary foraging","13","75","100","540000","315","315"
"1173","solitary foraging","13","75","100","120000","316","316"
"1182","solitary foraging","13","90","100","60000","346","346"
"1184","solitary foraging","13","90","100","180000","274","274"
"1181","solitary foraging","13","90","100","0","346","346"
"1179","solitary foraging","13","75","100","480000","277","277"
"1177","solitary foraging","13","75","100","360000","379","379"
"1185","solitary foraging","13","90","100","240000","362","362"
"1187","solitary foraging","13","90","100","360000","318","318"
"1190","solitary foraging","13","90","100","540000","307","307"
"1189","solitary foraging","13","90","100","480000","298","298"
"1186","solitary foraging","13","90","100","300000","405","405"
"1188","solitary foraging","13","90","100","420000","438","438"
"1194","solitary foraging","13","105","100","180000","349","349"
"1191","solitary foraging","13","105","100","0","323","323"
"1192","solitary foraging","13","105","100","60000","470","470"
"1193","solitary foraging","13","105","100","120000","431","431"
"1198","solitary foraging","13","105","100","420000","324","324"
"1196","solitary foraging","13","105","100","300000","282","282"
"1199","solitary foraging","13","105","100","480000","383","383"
"1197","solitary foraging","13","105","100","360000","388","388"
"1200","solitary foraging","13","105","100","540000","386","386"
"1201","solitary foraging","13","120","100","0","385","385"
"1195","solitary foraging","13","105","100","240000","360","360"
"1202","solitary foraging","13","120","100","60000","408","408"
"1205","solitary foraging","13","120","100","240000","377","377"
"1203","solitary foraging","13","120","100","120000","456","456"
"1206","solitary foraging","13","120","100","300000","389","389"
"1207","solitary foraging","13","120","100","360000","372","372"
"1209","solitary foraging","13","120","100","480000","352","352"
"1210","solitary foraging","13","120","100","540000","354","354"
"1208","solitary foraging","13","120","100","420000","354","354"
"1211","solitary foraging","13","135","100","0","411","411"
"1204","solitary foraging","13","120","100","180000","490","490"
"1214","solitary foraging","13","135","100","180000","436","436"
"1215","solitary foraging","13","135","100","240000","355","355"
"1212","solitary foraging","13","135","100","60000","423","423"
"1216","solitary foraging","13","135","100","300000","403","403"
"1217","solitary foraging","13","135","100","360000","354","354"
"1220","solitary foraging","13","135","100","540000","337","337"
"1222","solitary foraging","13","150","100","60000","327","327"
"1224","solitary foraging","13","150","100","180000","389","389"
"1218","solitary foraging","13","135","100","420000","404","404"
"1213","solitary foraging","13","135","100","120000","442","442"
"1225","solitary foraging","13","150","100","240000","382","382"
"1226","solitary foraging","13","150","100","300000","386","386"
"1221","solitary foraging","13","150","100","0","391","391"
"1227","solitary foraging","13","150","100","360000","377","377"
"1219","solitary foraging","13","135","100","480000","450","450"
"1223","solitary foraging","13","150","100","120000","473","473"
"1229","solitary foraging","13","150","100","480000","366","366"
"1235","solitary foraging","13","165","100","240000","350","350"
"1231","solitary foraging","13","165","100","0","507","507"
"1230","solitary foraging","13","150","100","540000","370","370"
"1237","solitary foraging","13","165","100","360000","393","393"
"1238","solitary foraging","13","165","100","420000","418","418"
"1228","solitary foraging","13","150","100","420000","451","451"
"1234","solitary foraging","13","165","100","180000","376","376"
"1232","solitary foraging","13","165","100","60000","396","396"
"1236","solitary foraging","13","165","100","300000","399","399"
"1233","solitary foraging","13","165","100","120000","421","421"
"1241","solitary foraging","13","180","100","0","455","455"
"1244","solitary foraging","13","180","100","180000","396","396"
"1242","solitary foraging","13","180","100","60000","490","490"
"1243","solitary foraging","13","180","100","120000","387","387"
"1245","solitary foraging","13","180","100","240000","437","437"
"1247","solitary foraging","13","180","100","360000","429","429"
"1239","solitary foraging","13","165","100","480000","467","467"
"1240","solitary foraging","13","165","100","540000","470","470"
"1248","solitary foraging","13","180","100","420000","433","433"
"1246","solitary foraging","13","180","100","300000","412","412"
"1251","solitary foraging","13","195","100","0","415","415"
"1249","solitary foraging","13","180","100","480000","424","424"
"1252","solitary foraging","13","195","100","60000","468","468"
"1253","solitary foraging","13","195","100","120000","486","486"
"1255","solitary foraging","13","195","100","240000","444","444"
"1254","solitary foraging","13","195","100","180000","557","557"
"1250","solitary foraging","13","180","100","540000","415","415"
"1258","solitary foraging","13","195","100","420000","397","397"
"1259","solitary foraging","13","195","100","480000","438","438"
"1256","solitary foraging","13","195","100","300000","465","465"
"1260","solitary foraging","13","195","100","540000","402","402"
"1257","solitary foraging","13","195","100","360000","404","404"
"1263","solitary foraging","13","210","100","120000","408","408"
"1262","solitary foraging","13","210","100","60000","397","397"
"1261","solitary foraging","13","210","100","0","505","505"
"1265","solitary foraging","13","210","100","240000","449","449"
"1269","solitary foraging","13","210","100","480000","366","366"
"1266","solitary foraging","13","210","100","300000","419","419"
"1268","solitary foraging","13","210","100","420000","385","385"
"1264","solitary foraging","13","210","100","180000","583","583"
"1271","solitary foraging","13","225","100","0","425","425"
"1270","solitary foraging","13","210","100","540000","513","513"
"1273","solitary foraging","13","225","100","120000","489","489"
"1275","solitary foraging","13","225","100","240000","351","351"
"1280","solitary foraging","13","225","100","540000","355","355"
"1276","solitary foraging","13","225","100","300000","481","481"
"1278","solitary foraging","13","225","100","420000","460","460"
"1272","solitary foraging","13","225","100","60000","509","509"
"1277","solitary foraging","13","225","100","360000","479","479"
"1274","solitary foraging","13","225","100","180000","468","468"
"1279","solitary foraging","13","225","100","480000","513","513"
"1282","solitary foraging","13","240","100","60000","455","455"
"1284","solitary foraging","13","240","100","180000","392","392"
"1283","solitary foraging","13","240","100","120000","496","496"
"1286","solitary foraging","13","240","100","300000","417","417"
"1281","solitary foraging","13","240","100","0","578","578"
"1267","solitary foraging","13","210","100","360000","593","593"
"1285","solitary foraging","13","240","100","240000","559","559"
"1294","solitary foraging","13","255","100","180000","423","423"
"1291","solitary foraging","13","255","100","0","446","446"
"1293","solitary foraging","13","255","100","120000","431","431"
"1287","solitary foraging","13","240","100","360000","590","590"
"1290","solitary foraging","13","240","100","540000","393","393"
"1289","solitary foraging","13","240","100","480000","501","501"
"1292","solitary foraging","13","255","100","60000","547","547"
"1288","solitary foraging","13","240","100","420000","524","524"
"1296","solitary foraging","13","255","100","300000","398","398"
"1295","solitary foraging","13","255","100","240000","491","491"
"1298","solitary foraging","13","255","100","420000","541","541"
"1297","solitary foraging","13","255","100","360000","408","408"
"1300","solitary foraging","13","255","100","540000","426","426"
"1301","solitary foraging","13","270","100","0","584","584"
"1299","solitary foraging","13","255","100","480000","523","523"
"1305","solitary foraging","13","270","100","240000","585","585"
"1307","solitary foraging","13","270","100","360000","432","432"
"1308","solitary foraging","13","270","100","420000","424","424"
"1304","solitary foraging","13","270","100","180000","583","583"
"1303","solitary foraging","13","270","100","120000","448","448"
"1306","solitary foraging","13","270","100","300000","510","510"
"1302","solitary foraging","13","270","100","60000","636","636"
"1311","solitary foraging","13","285","100","0","439","439"
"1309","solitary foraging","13","270","100","480000","566","566"
"1312","solitary foraging","13","285","100","60000","493","493"
"1314","solitary foraging","13","285","100","180000","457","457"
"1315","solitary foraging","13","285","100","240000","491","491"
"1317","solitary foraging","13","285","100","360000","413","413"
"1316","solitary foraging","13","285","100","300000","537","537"
"1313","solitary foraging","13","285","100","120000","537","537"
"1320","solitary foraging","13","285","100","540000","464","464"
"1322","solitary foraging","13","300","100","60000","542","542"
"1310","solitary foraging","13","270","100","540000","574","574"
"1319","solitary foraging","13","285","100","480000","468","468"
"1324","solitary foraging","13","300","100","180000","537","537"
"1327","solitary foraging","13","300","100","360000","426","426"
"1321","solitary foraging","13","300","100","0","599","599"
"1323","solitary foraging","13","300","100","120000","503","503"
"1325","solitary foraging","13","300","100","240000","424","424"
"1326","solitary foraging","13","300","100","300000","473","473"
"1318","solitary foraging","13","285","100","420000","537","537"
"1329","solitary foraging","13","300","100","480000","416","416"
"1334","solitary foraging","15","30","100","180000","199","199"
"1336","solitary foraging","15","30","100","300000","224","224"
"1337","solitary foraging","15","30","100","360000","190","190"
"1335","solitary foraging","15","30","100","240000","253","253"
"1333","solitary foraging","15","30","100","120000","280","280"
"1330","solitary foraging","13","300","100","540000","428","428"
"1332","solitary foraging","15","30","100","60000","306","306"
"1338","solitary foraging","15","30","100","420000","305","305"
"1341","solitary foraging","15","45","100","0","236","236"
"1339","solitary foraging","15","30","100","480000","250","250"
"1328","solitary foraging","13","300","100","420000","666","666"
"1340","solitary foraging","15","30","100","540000","261","261"
"1344","solitary foraging","15","45","100","180000","234","234"
"1331","solitary foraging","15","30","100","0","360","360"
"1342","solitary foraging","15","45","100","60000","257","257"
"1343","solitary foraging","15","45","100","120000","240","240"
"1345","solitary foraging","15","45","100","240000","279","279"
"1346","solitary foraging","15","45","100","300000","288","288"
"1348","solitary foraging","15","45","100","420000","250","250"
"1349","solitary foraging","15","45","100","480000","272","272"
"1353","solitary foraging","15","60","100","120000","260","260"
"1351","solitary foraging","15","60","100","0","256","256"
"1355","solitary foraging","15","60","100","240000","256","256"
"1347","solitary foraging","15","45","100","360000","284","284"
"1350","solitary foraging","15","45","100","540000","255","255"
"1357","solitary foraging","15","60","100","360000","274","274"
"1356","solitary foraging","15","60","100","300000","306","306"
"1358","solitary foraging","15","60","100","420000","280","280"
"1359","solitary foraging","15","60","100","480000","265","265"
"1352","solitary foraging","15","60","100","60000","360","360"
"1354","solitary foraging","15","60","100","180000","301","301"
"1360","solitary foraging","15","60","100","540000","303","303"
"1363","solitary foraging","15","75","100","120000","286","286"
"1361","solitary foraging","15","75","100","0","294","294"
"1362","solitary foraging","15","75","100","60000","321","321"
"1367","solitary foraging","15","75","100","360000","255","255"
"1366","solitary foraging","15","75","100","300000","317","317"
"1364","solitary foraging","15","75","100","180000","293","293"
"1365","solitary foraging","15","75","100","240000","292","292"
"1368","solitary foraging","15","75","100","420000","367","367"
"1370","solitary foraging","15","75","100","540000","288","288"
"1369","solitary foraging","15","75","100","480000","310","310"
"1372","solitary foraging","15","90","100","60000","297","297"
"1375","solitary foraging","15","90","100","240000","270","270"
"1373","solitary foraging","15","90","100","120000","325","325"
"1374","solitary foraging","15","90","100","180000","333","333"
"1371","solitary foraging","15","90","100","0","313","313"
"1380","solitary foraging","15","90","100","540000","266","266"
"1377","solitary foraging","15","90","100","360000","353","353"
"1376","solitary foraging","15","90","100","300000","319","319"
"1382","solitary foraging","15","105","100","60000","321","321"
"1383","solitary foraging","15","105","100","120000","358","358"
"1379","solitary foraging","15","90","100","480000","345","345"
"1381","solitary foraging","15","105","100","0","408","408"
"1384","solitary foraging","15","105","100","180000","322","322"
"1378","solitary foraging","15","90","100","420000","331","331"
"1386","solitary foraging","15","105","100","300000","267","267"
"1385","solitary foraging","15","105","100","240000","379","379"
"1388","solitary foraging","15","105","100","420000","370","370"
"1389","solitary foraging","15","105","100","480000","356","356"
"1390","solitary foraging","15","105","100","540000","347","347"
"1387","solitary foraging","15","105","100","360000","306","306"
"1391","solitary foraging","15","120","100","0","335","335"
"1392","solitary foraging","15","120","100","60000","350","350"
"1395","solitary foraging","15","120","100","240000","333","333"
"1394","solitary foraging","15","120","100","180000","347","347"
"1397","solitary foraging","15","120","100","360000","359","359"
"1399","solitary foraging","15","120","100","480000","335","335"
"1393","solitary foraging","15","120","100","120000","346","346"
"1398","solitary foraging","15","120","100","420000","344","344"
"1400","solitary foraging","15","120","100","540000","349","349"
"1396","solitary foraging","15","120","100","300000","357","357"
"1401","solitary foraging","15","135","100","0","375","375"
"1403","solitary foraging","15","135","100","120000","363","363"
"1406","solitary foraging","15","135","100","300000","342","342"
"1404","solitary foraging","15","135","100","180000","434","434"
"1402","solitary foraging","15","135","100","60000","300","300"
"1405","solitary foraging","15","135","100","240000","406","406"
"1407","solitary foraging","15","135","100","360000","331","331"
"1408","solitary foraging","15","135","100","420000","402","402"
"1410","solitary foraging","15","135","100","540000","401","401"
"1409","solitary foraging","15","135","100","480000","333","333"
"1411","solitary foraging","15","150","100","0","455","455"
"1416","solitary foraging","15","150","100","300000","340","340"
"1413","solitary foraging","15","150","100","120000","371","371"
"1418","solitary foraging","15","150","100","420000","334","334"
"1414","solitary foraging","15","150","100","180000","457","457"
"1415","solitary foraging","15","150","100","240000","471","471"
"1419","solitary foraging","15","150","100","480000","484","484"
"1417","solitary foraging","15","150","100","360000","393","393"
"1412","solitary foraging","15","150","100","60000","474","474"
"1421","solitary foraging","15","165","100","0","401","401"
"1420","solitary foraging","15","150","100","540000","469","469"
"1423","solitary foraging","15","165","100","120000","399","399"
"1424","solitary foraging","15","165","100","180000","381","381"
"1426","solitary foraging","15","165","100","300000","383","383"
"1427","solitary foraging","15","165","100","360000","386","386"
"1422","solitary foraging","15","165","100","60000","405","405"
"1429","solitary foraging","15","165","100","480000","360","360"
"1425","solitary foraging","15","165","100","240000","480","480"
"1428","solitary foraging","15","165","100","420000","433","433"
"1432","solitary foraging","15","180","100","60000","363","363"
"1435","solitary foraging","15","180","100","240000","374","374"
"1433","solitary foraging","15","180","100","120000","411","411"
"1434","solitary foraging","15","180","100","180000","402","402"
"1436","solitary foraging","15","180","100","300000","468","468"
"1437","solitary foraging","15","180","100","360000","347","347"
"1430","solitary foraging","15","165","100","540000","404","404"
"1440","solitary foraging","15","180","100","540000","370","370"
"1431","solitary foraging","15","180","100","0","458","458"
"1442","solitary foraging","15","195","100","60000","405","405"
"1438","solitary foraging","15","180","100","420000","378","378"
"1441","solitary foraging","15","195","100","0","430","430"
"1444","solitary foraging","15","195","100","180000","344","344"
"1445","solitary foraging","15","195","100","240000","382","382"
"1443","solitary foraging","15","195","100","120000","418","418"
"1446","solitary foraging","15","195","100","300000","382","382"
"1447","solitary foraging","15","195","100","360000","421","421"
"1439","solitary foraging","15","180","100","480000","555","555"
"1449","solitary foraging","15","195","100","480000","406","406"
"1453","solitary foraging","15","210","100","120000","431","431"
"1451","solitary foraging","15","210","100","0","437","437"
"1456","solitary foraging","15","210","100","300000","316","316"
"1457","solitary foraging","15","210","100","360000","388","388"
"1452","solitary foraging","15","210","100","60000","391","391"
"1455","solitary foraging","15","210","100","240000","489","489"
"1458","solitary foraging","15","210","100","420000","351","351"
"1448","solitary foraging","15","195","100","420000","433","433"
"1450","solitary foraging","15","195","100","540000","480","480"
"1460","solitary foraging","15","210","100","540000","326","326"
"1454","solitary foraging","15","210","100","180000","500","500"
"1459","solitary foraging","15","210","100","480000","399","399"
"1462","solitary foraging","15","225","100","60000","394","394"
"1461","solitary foraging","15","225","100","0","466","466"
"1464","solitary foraging","15","225","100","180000","442","442"
"1471","solitary foraging","15","240","100","0","386","386"
"1463","solitary foraging","15","225","100","120000","516","516"
"1470","solitary foraging","15","225","100","540000","353","353"
"1472","solitary foraging","15","240","100","60000","353","353"
"1466","solitary foraging","15","225","100","300000","559","559"
"1465","solitary foraging","15","225","100","240000","417","417"
"1467","solitary foraging","15","225","100","360000","506","506"
"1474","solitary foraging","15","240","100","180000","400","400"
"1473","solitary foraging","15","240","100","120000","511","511"
"1468","solitary foraging","15","225","100","420000","465","465"
"1469","solitary foraging","15","225","100","480000","462","462"
"1477","solitary foraging","15","240","100","360000","473","473"
"1476","solitary foraging","15","240","100","300000","464","464"
"1479","solitary foraging","15","240","100","480000","457","457"
"1480","solitary foraging","15","240","100","540000","459","459"
"1475","solitary foraging","15","240","100","240000","543","543"
"1478","solitary foraging","15","240","100","420000","500","500"
"1482","solitary foraging","15","255","100","60000","475","475"
"1483","solitary foraging","15","255","100","120000","475","475"
"1481","solitary foraging","15","255","100","0","425","425"
"1484","solitary foraging","15","255","100","180000","527","527"
"1485","solitary foraging","15","255","100","240000","397","397"
"1489","solitary foraging","15","255","100","480000","434","434"
"1488","solitary foraging","15","255","100","420000","443","443"
"1490","solitary foraging","15","255","100","540000","496","496"
"1487","solitary foraging","15","255","100","360000","521","521"
"1493","solitary foraging","15","270","100","120000","511","511"
"1486","solitary foraging","15","255","100","300000","477","477"
"1494","solitary foraging","15","270","100","180000","432","432"
"1491","solitary foraging","15","270","100","0","558","558"
"1492","solitary foraging","15","270","100","60000","502","502"
"1496","solitary foraging","15","270","100","300000","467","467"
"1499","solitary foraging","15","270","100","480000","559","559"
"1495","solitary foraging","15","270","100","240000","430","430"
"1497","solitary foraging","15","270","100","360000","444","444"
"1498","solitary foraging","15","270","100","420000","606","606"
"1502","solitary foraging","15","285","100","60000","451","451"
"1501","solitary foraging","15","285","100","0","446","446"
"1505","solitary foraging","15","285","100","240000","450","450"
"1504","solitary foraging","15","285","100","180000","561","561"
"1500","solitary foraging","15","270","100","540000","590","590"
"1507","solitary foraging","15","285","100","360000","456","456"
"1503","solitary foraging","15","285","100","120000","430","430"
"1508","solitary foraging","15","285","100","420000","434","434"
"1511","solitary foraging","15","300","100","0","464","464"
"1506","solitary foraging","15","285","100","300000","610","610"
"1513","solitary foraging","15","300","100","120000","469","469"
"1512","solitary foraging","15","300","100","60000","561","561"
"1515","solitary foraging","15","300","100","240000","437","437"
"1514","solitary foraging","15","300","100","180000","548","548"
"1509","solitary foraging","15","285","100","480000","497","497"
"1517","solitary foraging","15","300","100","360000","450","450"
"1516","solitary foraging","15","300","100","300000","482","482"
"1523","solitary foraging","17","30","100","120000","222","222"
"1524","solitary foraging","17","30","100","180000","220","220"
"1521","solitary foraging","17","30","100","0","295","295"
"1522","solitary foraging","17","30","100","60000","304","304"
"1519","solitary foraging","15","300","100","480000","510","510"
"1520","solitary foraging","15","300","100","540000","464","464"
"1510","solitary foraging","15","285","100","540000","520","520"
"1518","solitary foraging","15","300","100","420000","442","442"
"1525","solitary foraging","17","30","100","240000","293","293"
"1526","solitary foraging","17","30","100","300000","213","213"
"1529","solitary foraging","17","30","100","480000","201","201"
"1527","solitary foraging","17","30","100","360000","255","255"
"1528","solitary foraging","17","30","100","420000","272","272"
"1530","solitary foraging","17","30","100","540000","245","245"
"1531","solitary foraging","17","45","100","0","254","254"
"1533","solitary foraging","17","45","100","120000","230","230"
"1532","solitary foraging","17","45","100","60000","237","237"
"1534","solitary foraging","17","45","100","180000","302","302"
"1540","solitary foraging","17","45","100","540000","233","233"
"1539","solitary foraging","17","45","100","480000","255","255"
"1541","solitary foraging","17","60","100","0","266","266"
"1542","solitary foraging","17","60","100","60000","272","272"
"1545","solitary foraging","17","60","100","240000","233","233"
"1535","solitary foraging","17","45","100","240000","272","272"
"1536","solitary foraging","17","45","100","300000","283","283"
"1537","solitary foraging","17","45","100","360000","310","310"
"1538","solitary foraging","17","45","100","420000","274","274"
"1543","solitary foraging","17","60","100","120000","284","284"
"1546","solitary foraging","17","60","100","300000","233","233"
"1548","solitary foraging","17","60","100","420000","232","232"
"1544","solitary foraging","17","60","100","180000","406","406"
"1547","solitary foraging","17","60","100","360000","282","282"
"1549","solitary foraging","17","60","100","480000","311","311"
"1550","solitary foraging","17","60","100","540000","285","285"
"1551","solitary foraging","17","75","100","0","340","340"
"1556","solitary foraging","17","75","100","300000","292","292"
"1555","solitary foraging","17","75","100","240000","253","253"
"1553","solitary foraging","17","75","100","120000","289","289"
"1554","solitary foraging","17","75","100","180000","384","384"
"1557","solitary foraging","17","75","100","360000","306","306"
"1559","solitary foraging","17","75","100","480000","289","289"
"1561","solitary foraging","17","90","100","0","256","256"
"1552","solitary foraging","17","75","100","60000","336","336"
"1558","solitary foraging","17","75","100","420000","323","323"
"1560","solitary foraging","17","75","100","540000","321","321"
"1563","solitary foraging","17","90","100","120000","325","325"
"1564","solitary foraging","17","90","100","180000","287","287"
"1567","solitary foraging","17","90","100","360000","289","289"
"1562","solitary foraging","17","90","100","60000","448","448"
"1569","solitary foraging","17","90","100","480000","262","262"
"1570","solitary foraging","17","90","100","540000","246","246"
"1568","solitary foraging","17","90","100","420000","309","309"
"1565","solitary foraging","17","90","100","240000","310","310"
"1572","solitary foraging","17","105","100","60000","369","369"
"1573","solitary foraging","17","105","100","120000","342","342"
"1566","solitary foraging","17","90","100","300000","318","318"
"1574","solitary foraging","17","105","100","180000","292","292"
"1576","solitary foraging","17","105","100","300000","312","312"
"1579","solitary foraging","17","105","100","480000","313","313"
"1580","solitary foraging","17","105","100","540000","297","297"
"1571","solitary foraging","17","105","100","0","340","340"
"1577","solitary foraging","17","105","100","360000","377","377"
"1578","solitary foraging","17","105","100","420000","360","360"
"1575","solitary foraging","17","105","100","240000","408","408"
"1585","solitary foraging","17","120","100","240000","284","284"
"1583","solitary foraging","17","120","100","120000","342","342"
"1581","solitary foraging","17","120","100","0","311","311"
"1582","solitary foraging","17","120","100","60000","353","353"
"1587","solitary foraging","17","120","100","360000","278","278"
"1588","solitary foraging","17","120","100","420000","364","364"
"1586","solitary foraging","17","120","100","300000","412","412"
"1591","solitary foraging","17","135","100","0","334","334"
"1592","solitary foraging","17","135","100","60000","355","355"
"1590","solitary foraging","17","120","100","540000","453","453"
"1594","solitary foraging","17","135","100","180000","385","385"
"1593","solitary foraging","17","135","100","120000","401","401"
"1584","solitary foraging","17","120","100","180000","477","477"
"1597","solitary foraging","17","135","100","360000","383","383"
"1589","solitary foraging","17","120","100","480000","389","389"
"1596","solitary foraging","17","135","100","300000","426","426"
"1599","solitary foraging","17","135","100","480000","377","377"
"1600","solitary foraging","17","135","100","540000","372","372"
"1598","solitary foraging","17","135","100","420000","484","484"
"1602","solitary foraging","17","150","100","60000","373","373"
"1604","solitary foraging","17","150","100","180000","329","329"
"1595","solitary foraging","17","135","100","240000","409","409"
"1601","solitary foraging","17","150","100","0","417","417"
"1603","solitary foraging","17","150","100","120000","419","419"
"1608","solitary foraging","17","150","100","420000","295","295"
"1606","solitary foraging","17","150","100","300000","377","377"
"1609","solitary foraging","17","150","100","480000","425","425"
"1612","solitary foraging","17","165","100","60000","355","355"
"1610","solitary foraging","17","150","100","540000","376","376"
"1613","solitary foraging","17","165","100","120000","339","339"
"1605","solitary foraging","17","150","100","240000","421","421"
"1611","solitary foraging","17","165","100","0","406","406"
"1616","solitary foraging","17","165","100","300000","371","371"
"1618","solitary foraging","17","165","100","420000","397","397"
"1607","solitary foraging","17","150","100","360000","482","482"
"1617","solitary foraging","17","165","100","360000","399","399"
"1615","solitary foraging","17","165","100","240000","365","365"
"1614","solitary foraging","17","165","100","180000","367","367"
"1619","solitary foraging","17","165","100","480000","400","400"
"1621","solitary foraging","17","180","100","0","342","342"
"1622","solitary foraging","17","180","100","60000","370","370"
"1620","solitary foraging","17","165","100","540000","425","425"
"1624","solitary foraging","17","180","100","180000","394","394"
"1625","solitary foraging","17","180","100","240000","372","372"
"1623","solitary foraging","17","180","100","120000","408","408"
"1629","solitary foraging","17","180","100","480000","382","382"
"1626","solitary foraging","17","180","100","300000","450","450"
"1631","solitary foraging","17","195","100","0","358","358"
"1628","solitary foraging","17","180","100","420000","469","469"
"1627","solitary foraging","17","180","100","360000","383","383"
"1633","solitary foraging","17","195","100","120000","373","373"
"1632","solitary foraging","17","195","100","60000","409","409"
"1634","solitary foraging","17","195","100","180000","367","367"
"1635","solitary foraging","17","195","100","240000","403","403"
"1630","solitary foraging","17","180","100","540000","437","437"
"1636","solitary foraging","17","195","100","300000","428","428"
"1639","solitary foraging","17","195","100","480000","383","383"
"1641","solitary foraging","17","210","100","0","355","355"
"1638","solitary foraging","17","195","100","420000","419","419"
"1640","solitary foraging","17","195","100","540000","527","527"
"1637","solitary foraging","17","195","100","360000","412","412"
"1643","solitary foraging","17","210","100","120000","428","428"
"1645","solitary foraging","17","210","100","240000","420","420"
"1644","solitary foraging","17","210","100","180000","462","462"
"1650","solitary foraging","17","210","100","540000","379","379"
"1646","solitary foraging","17","210","100","300000","430","430"
"1649","solitary foraging","17","210","100","480000","408","408"
"1647","solitary foraging","17","210","100","360000","347","347"
"1648","solitary foraging","17","210","100","420000","441","441"
"1651","solitary foraging","17","225","100","0","400","400"
"1652","solitary foraging","17","225","100","60000","454","454"
"1655","solitary foraging","17","225","100","240000","425","425"
"1654","solitary foraging","17","225","100","180000","423","423"
"1657","solitary foraging","17","225","100","360000","368","368"
"1656","solitary foraging","17","225","100","300000","478","478"
"1658","solitary foraging","17","225","100","420000","399","399"
"1659","solitary foraging","17","225","100","480000","395","395"
"1653","solitary foraging","17","225","100","120000","404","404"
"1663","solitary foraging","17","240","100","120000","367","367"
"1662","solitary foraging","17","240","100","60000","338","338"
"1665","solitary foraging","17","240","100","240000","361","361"
"1664","solitary foraging","17","240","100","180000","375","375"
"1660","solitary foraging","17","225","100","540000","422","422"
"1661","solitary foraging","17","240","100","0","509","509"
"1642","solitary foraging","17","210","100","60000","647","647"
"1667","solitary foraging","17","240","100","360000","463","463"
"1666","solitary foraging","17","240","100","300000","399","399"
"1671","solitary foraging","17","255","100","0","403","403"
"1669","solitary foraging","17","240","100","480000","485","485"
"1668","solitary foraging","17","240","100","420000","468","468"
"1673","solitary foraging","17","255","100","120000","416","416"
"1670","solitary foraging","17","240","100","540000","377","377"
"1672","solitary foraging","17","255","100","60000","457","457"
"1674","solitary foraging","17","255","100","180000","477","477"
"1676","solitary foraging","17","255","100","300000","470","470"
"1678","solitary foraging","17","255","100","420000","431","431"
"1675","solitary foraging","17","255","100","240000","463","463"
"1677","solitary foraging","17","255","100","360000","437","437"
"1679","solitary foraging","17","255","100","480000","450","450"
"1681","solitary foraging","17","270","100","0","456","456"
"1680","solitary foraging","17","255","100","540000","564","564"
"1682","solitary foraging","17","270","100","60000","525","525"
"1683","solitary foraging","17","270","100","120000","473","473"
"1686","solitary foraging","17","270","100","300000","468","468"
"1685","solitary foraging","17","270","100","240000","512","512"
"1687","solitary foraging","17","270","100","360000","495","495"
"1684","solitary foraging","17","270","100","180000","468","468"
"1688","solitary foraging","17","270","100","420000","487","487"
"1691","solitary foraging","17","285","100","0","522","522"
"1693","solitary foraging","17","285","100","120000","459","459"
"1690","solitary foraging","17","270","100","540000","411","411"
"1696","solitary foraging","17","285","100","300000","365","365"
"1694","solitary foraging","17","285","100","180000","492","492"
"1692","solitary foraging","17","285","100","60000","525","525"
"1698","solitary foraging","17","285","100","420000","496","496"
"1695","solitary foraging","17","285","100","240000","600","600"
"1697","solitary foraging","17","285","100","360000","488","488"
"1700","solitary foraging","17","285","100","540000","460","460"
"1702","solitary foraging","17","300","100","60000","526","526"
"1704","solitary foraging","17","300","100","180000","510","510"
